477,2022 투자자산운용사 한권으로 끝내기 ver 7.0 ,유창호 (지은이) , 시대고시기획 , 2022년 4월,"34,000원 → 30,600원 (10%할인)"
478,"혐오 : 재밌어서 한 말, 뭐가 어때서? ㅣ 질문하는 어린이 2 ","소이언 (지은이), 권송이 (그림) ", 우리학교 , 2019년 11월,"13,000원 → 11,700원 (10%할인)"
479,나의 미누 삼촌 ㅣ 귀를 기울이면  ,"이란주 (지은이), 전진경 (그림) ", 우리학교 , 2019년 6월,"12,000원 → 10,800원 (10%할인)"
480,2022.2023 큰별쌤 최태성의 별★별한국사 7일의 기적 한국사능력검정시험 심화(1.2.3급) ㅣ 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 시리즈  ,최태성 (지은이) , 이투스북 , 2022년 4월,"15,500원 → 13,950원 (10%할인)"
481,2022 민경애 공중보건 수탁형 민뽀전략 실전동형 모의고사 ,"민경애, 김철규 (지은이) ", 스쿠리지 , 2022년 5월,"18,000원 → 16,200원 (10%할인)"
482,컬러의 시간  ,"제임스 폭스 (지은이), 강경이 (옮긴이) ", 윌북 , 2022년 4월,"18,800원 → 16,920원 (10%할인)"
483,마슐 MASHLE 7 ,코모토 하지메 (지은이) , 대원씨아이(만화) , 2022년 4월,"5,500원 → 4,950원 (10%할인)"
484,공부의 알고리즘 ,"호시 도모히로 (지은이), 홍성민 (옮긴이) ", 알에이치코리아(RHK) , 2022년 5월,"15,000원 → 13,500원 (10%할인)"
485,오빠는 끝! 3 ,"네코토후 (지은이), 김정규 (옮긴이) ", 길찾기 , 2022년 5월,"7,000원 → 6,300원 (10%할인)"
486,오빠는 끝! 2 ,"네코토후 (지은이), 김정규 (옮긴이) ", 길찾기 , 2022년 5월,"7,000원 → 6,300원 (10%할인)"
487,거꾸로 읽는 세계사 ,유시민 (지은이) , 돌베개 , 2021년 10월,"17,500원 → 15,750원 (10%할인)"
488,1984 ㅣ 민음사 세계문학전집 77 ,"조지 오웰 (지은이), 정회성 (옮긴이) ", 민음사 , 2003년 6월,"9,500원 → 8,550원 (10%할인)"
489,연이와 버들 도령 ㅣ 그림책이 참 좋아 84  ,백희나 (지은이) , 책읽는곰 , 2022년 1월,"18,000원 → 16,200원 (10%할인)"
490,키르케 (리커버 특별판) ,"매들린 밀러 (지은이), 이은선 (옮긴이) ", 이봄 , 2021년 4월,"17,000원 → 15,300원 (10%할인)"
491,주술회전 9 ,"아쿠타미 게게 (지은이), 이정운 (옮긴이) ", 서울미디어코믹스(서울문화사) , 2020년 11월,"5,000원 → 4,500원 (10%할인)"
492,프로젝트 헤일메리 ㅣ 앤디 위어 우주 3부작  ,"앤디 위어 (지은이), 강동혁 (옮긴이) ", 알에이치코리아(RHK) , 2021년 5월,"18,500원 → 16,650원 (10%할인)"
493,얼굴만으론 좋아할 수 없어요 2 ,"안자이 카린 (지은이), 이소연 (옮긴이) ", 서울미디어코믹스(서울문화사) , 2022년 2월,"5,500원 → 4,950원 (10%할인)"
494,2022 고종훈 한국사 동형모의고사 시즌 1 ㅣ 2022 고종훈 한국사 동형모의고사  ,고종훈 (지은이) , 메가스터디교육(공무원) , 2022년 2월,"16,000원 → 14,400원 (10%할인)"
495,나는 나로 살기로 했다 ,김수현 (지은이) , 클레이하우스 , 2022년 2월,"16,000원 → 14,400원 (10%할인)"
496,먹다 듣다 걷다 ,이어령 (지은이) , 두란노 , 2022년 3월,"12,000원 → 10,800원 (10%할인)"
497,채식주의자  ,한강 (지은이) , 창비 , 2022년 3월,"15,000원 → 13,500원 (10%할인)"
498,수상한 놀이터 ㅣ 북멘토 가치동화 47 ,"박현숙 (지은이), 장서영 (그림) ", 북멘토(도서출판) , 2022년 4월,"11,500원 → 10,350원 (10%할인)"
499,읽으면 수학천재가 되는 만화책 : 초등 A ㅣ 읽으면 수학천재가 되는 만화책  ,Team. StoryG (지은이) , oldstairs(올드스테어즈) , 2022년 3월,"14,000원 → 12,600원 (10%할인)"
500,그래서... 이런 말이 생겼습니다 ,금정연 (지은이) , 북트리거 , 2022년 4월,"13,800원 → 12,420원 (10%할인)"
